Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Data Time Tz
8767.0,102.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278423,22.248210340256296,83.0,13.50085341365462,1009.0,45.40338983050848,102.0,27.0,3.6,2021-01-21 19:00:00,+07:00
8688.0,221.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278423,22.248210340256296,77.0,13.50085341365462,1015.0,45.40338983050848,63.240613553113555,18.0,1.5,2021-01-21 20:00:00,+07:00
8641.0,281.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.3,22.248210340256296,77.0,8.7,1015.0,45.40338983050848,281.0,18.0,1.5,2021-01-21 20:00:00,+07:00
13012.0,36.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3.0,22.248210340256296,60.2,6.0,923.7,29.0,36.0,24.3,1.0,2021-01-21 20:00:00,+07:00
12488.0,68.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.0,22.248210340256296,88.0,13.50085341365462,1015.0,52.0,68.0,21.0,1.0,2021-01-21 19:00:00,+07:00
13251.0,217.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,22.248210340256296,77.0,65.0,1015.0,194.0,217.0,18.0,1.5,2021-01-21 19:00:00,+07:00
12976.0,195.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,8.0,22.248210340256296,77.0,17.0,1015.0,119.0,195.0,18.0,1.5,2021-01-21 20:00:00,+07:00
13250.0,168.0,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,37.0,22.248210340256296,70.3,2.0,1003.2,65.0,168.0,18.5,1.0,2021-01-21 20:00:00,+07:00
5507.0,48.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278423,22.248210340256296,95.7,11.0,1001.0,25.0,48.0,17.0,2.0,2021-01-21 19:00:00,+07:00
11778.0,18.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,5.0,22.248210340256296,97.5,5.0,1002.0,12.0,18.0,15.4,1.0,2021-01-21 05:00:00,+07:00
12958.0,251.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,7.0,22.248210340256296,77.0,52.0,1015.0,155.0,251.0,18.0,1.5,2021-01-21 20:00:00,+07:00
12957.0,315.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7.0,22.248210340256296,77.0,48.0,1015.0,205.0,315.0,18.0,1.5,2021-01-21 20:00:00,+07:00
13015.0,224.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,61.0,22.248210340256296,79.5,80.0,1015.5,185.0,224.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13018.0,177.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,20.0,22.248210340256296,79.5,42.0,1015.5,112.0,177.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13019.0,179.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,14.0,22.248210340256296,79.5,47.0,1015.5,122.0,179.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13026.0,214.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,19.0,22.248210340256296,77.0,36.0,1015.0,149.0,214.0,18.0,1.2,2021-01-21 19:00:00,+07:00
1584.0,58.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,Not Specified,3.0,22.248210340256296,88.0,1.0,1014.0,45.40338983050848,63.240613553113555,21.0,4.6,2021-01-21 19:00:00,+07:00
1585.0,58.0,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,Not Specified,7.0,22.248210340256296,83.0,13.0,1013.0,45.40338983050848,63.240613553113555,23.0,5.1,2021-01-21 20:00:00,+07:00
13017.0,213.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,31.0,22.248210340256296,79.5,34.0,1015.5,175.0,213.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13020.0,166.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,13.0,22.248210340256296,79.5,33.0,1015.5,105.0,166.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13013.0,221.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,38.0,22.248210340256296,79.5,31.0,1015.5,177.0,221.0,18.0,1.2,2021-01-21 19:00:00,+07:00
13014.0,191.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,17.0,22.248210340256296,82.0,13.50085341365462,1016.0,130.0,191.0,18.0,1.0,2021-01-21 20:00:00,+07:00
13252.0,213.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,9.613503480278423,22.248210340256296,77.8,13.50085341365462,986.3,204.0,213.0,17.2,2.0,2021-01-21 21:00:00,+07:00
8767.0,122.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278423,22.248210340256296,56.5,13.50085341365462,1008.5,45.40338983050848,122.0,30.5,2.5,2021-01-22 13:00:00,+07:00
8688.0,192.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278423,22.248210340256296,53.0,13.50085341365462,1015.0,45.40338983050848,63.240613553113555,22.0,2.0,2021-01-22 13:00:00,+07:00
8641.0,189.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,22.248210340256296,51.0,8.7,1014.5,45.40338983050848,189.0,22.5,2.3,2021-01-22 13:00:00,+07:00
13012.0,18.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,4.0,22.248210340256296,64.3,13.0,926.2,18.0,17.0,23.0,2.0,2021-01-22 13:00:00,+07:00
12488.0,58.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,Not Specified,2.0,22.248210340256296,93.0,13.50085341365462,1015.5,52.0,68.0,20.0,3.3,2021-01-22 13:00:00,+07:00
13251.0,189.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.0,22.248210340256296,58.0,42.0,1016.0,156.0,189.0,22.0,2.0,2021-01-22 12:00:00,+07:00
12976.0,164.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5.0,22.248210340256296,53.0,14.0,1015.0,88.0,164.0,22.0,2.0,2021-01-22 13:00:00,+07:00
13250.0,131.0,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,38.0,22.248210340256296,93.2,3.0,1007.1,24.0,131.0,16.7,1.0,2021-01-22 13:00:00,+07:00
5507.0,49.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278423,22.248210340256296,86.2,14.0,1001.3,26.0,49.0,21.3,1.0,2021-01-22 13:00:00,+07:00
11778.0,38.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.0,22.248210340256296,86.2,14.0,1001.3,24.0,38.0,21.3,1.0,2021-01-22 12:00:00,+07:00
12958.0,235.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5.0,22.248210340256296,53.0,25.0,1015.0,138.0,235.0,22.0,2.0,2021-01-22 13:00:00,+07:00
12957.0,252.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,2.0,22.248210340256296,53.0,15.0,1015.0,157.0,252.0,22.0,2.0,2021-01-22 13:00:00,+07:00
13015.0,191.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,48.0,22.248210340256296,58.0,47.0,1016.0,157.0,191.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13018.0,161.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,9.0,22.248210340256296,53.0,31.0,1015.0,90.0,161.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13019.0,164.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.0,22.248210340256296,58.0,30.0,1016.0,114.0,164.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13026.0,183.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,9.0,22.248210340256296,58.0,20.0,1016.0,126.0,183.0,22.0,2.0,2021-01-22 12:00:00,+07:00
1584.0,58.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,Not Specified,2.0,22.248210340256296,78.0,1.0,1012.5,45.40338983050848,63.240613553113555,22.5,7.9,2021-01-22 13:00:00,+07:00
1585.0,58.0,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,Not Specified,2.0,22.248210340256296,65.0,4.0,1011.0,45.40338983050848,63.240613553113555,27.0,6.6,2021-01-22 13:00:00,+07:00
13017.0,186.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,14.0,22.248210340256296,58.0,25.0,1016.0,151.0,186.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13020.0,158.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7.0,22.248210340256296,53.0,20.0,1015.0,94.0,158.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13013.0,188.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,17.0,22.248210340256296,53.0,37.0,1015.0,152.0,188.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13014.0,159.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9.0,22.248210340256296,58.0,13.50085341365462,1016.0,95.0,159.0,22.0,2.0,2021-01-22 12:00:00,+07:00
13252.0,212.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278423,22.248210340256296,83.6,13.50085341365462,989.4,212.0,208.0,17.1,1.0,2021-01-22 13:00:00,+07:00
8767.0,114.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278423,22.248210340256296,49.0,13.50085341365462,1007.0,45.40338983050848,114.0,32.0,1.5,2021-01-23 15:00:00,+07:00
8688.0,180.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278423,22.248210340256296,49.0,13.50085341365462,1013.0,45.40338983050848,63.240613553113555,23.0,3.0,2021-01-23 14:00:00,+07:00
8641.0,189.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,22.248210340256296,49.0,8.7,1013.0,45.40338983050848,189.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13012.0,26.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.0,22.248210340256296,62.1,12.0,924.2,25.0,26.0,25.8,2.0,2021-01-23 15:00:00,+07:00
12488.0,58.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,Not Specified,2.0,22.248210340256296,70.5,13.50085341365462,1013.5,52.0,68.0,22.5,4.1,2021-01-23 15:00:00,+07:00
13251.0,169.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,11.0,22.248210340256296,49.0,28.0,1013.5,123.0,169.0,23.0,3.3,2021-01-23 13:00:00,+07:00
12976.0,176.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,9.0,22.248210340256296,68.0,16.0,1017.0,102.0,176.0,19.0,0.5,2021-01-23 11:00:00,+07:00
13250.0,151.0,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,40.0,22.248210340256296,73.1,2.0,1002.2,55.0,151.0,20.9,2.0,2021-01-23 15:00:00,+07:00
5507.0,65.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278423,22.248210340256296,81.3,9.0,1000.4,34.0,65.0,23.7,2.0,2021-01-23 15:00:00,+07:00
11778.0,51.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,7.0,22.248210340256296,81.3,8.0,1000.4,29.0,51.0,23.7,2.0,2021-01-23 14:00:00,+07:00
12958.0,226.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,6.0,22.248210340256296,49.0,20.0,1012.0,136.0,226.0,23.0,3.0,2021-01-23 15:00:00,+07:00
12957.0,214.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,1.0,22.248210340256296,49.0,13.0,1012.0,128.0,214.0,23.0,3.0,2021-01-23 15:00:00,+07:00
13015.0,170.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,40.0,22.248210340256296,49.0,37.0,1013.0,130.0,170.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13018.0,149.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,7.0,22.248210340256296,49.0,33.0,1013.5,81.0,149.0,23.0,3.3,2021-01-23 13:00:00,+07:00
13019.0,157.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,9.0,22.248210340256296,49.0,35.0,1013.0,92.0,157.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13026.0,160.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,10.0,22.248210340256296,49.0,23.0,1013.5,106.0,160.0,23.0,3.3,2021-01-23 13:00:00,+07:00
1584.0,58.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,Not Specified,3.0,22.248210340256296,68.5,1.0,1012.0,45.40338983050848,63.240613553113555,23.5,5.4,2021-01-23 15:00:00,+07:00
1585.0,58.0,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,Not Specified,2.0,22.248210340256296,69.0,2.0,1011.0,45.40338983050848,63.240613553113555,26.0,9.2,2021-01-23 15:00:00,+07:00
13017.0,167.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,13.0,22.248210340256296,49.0,20.0,1013.0,123.0,167.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13020.0,151.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,12.0,22.248210340256296,49.0,23.0,1013.0,83.0,151.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13013.0,168.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,11.0,22.248210340256296,49.0,31.0,1013.5,121.0,168.0,23.0,3.3,2021-01-23 13:00:00,+07:00
13014.0,155.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,11.0,22.248210340256296,49.0,13.50085341365462,1013.0,89.0,155.0,23.0,3.0,2021-01-23 13:00:00,+07:00
13252.0,340.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278423,22.248210340256296,68.9,13.50085341365462,985.9,340.0,194.0,18.0,1.0,2021-01-23 15:00:00,+07:00
8767.0,80.0,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,9.613503480278423,22.248210340256296,74.0,13.50085341365462,1009.0,45.40338983050848,80.0,27.0,4.1,2021-01-25 19:00:00,+07:00
8688.0,161.0,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,9.613503480278423,22.248210340256296,77.0,13.50085341365462,1015.0,45.40338983050848,63.240613553113555,21.0,3.0,2021-01-25 19:00:00,+07:00
8641.0,139.0,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,22.248210340256296,77.0,12.8,1015.0,45.40338983050848,139.0,21.0,3.0,2021-01-25 19:00:00,+07:00
13012.0,70.0,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,6.0,22.248210340256296,43.4,17.0,923.4,53.0,70.0,29.0,2.0,2021-01-25 19:00:00,+07:00
12488.0,29.0,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,1.0,22.248210340256296,88.0,13.50085341365462,1014.5,24.0,29.0,22.0,2.8,2021-01-25 15:00:00,+07:00
13251.0,147.0,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,23.0,22.248210340256296,77.0,23.0,1015.0,95.0,147.0,21.0,3.8,2021-01-25 18:00:00,+07:00
12976.0,176.0,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,9.0,22.248210340256296,68.0,16.0,1017.0,102.0,176.0,19.0,0.5,2021-01-23 11:00:00,+07:00
13250.0,127.0,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,36.0,22.248210340256296,61.8,2.0,1001.1,56.0,127.0,24.5,1.0,2021-01-25 19:00:00,+07:00
5507.0,32.0,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,9.613503480278423,22.248210340256296,95.7,18.0,1002.0,17.0,32.0,19.8,1.0,2021-01-25 19:00:00,+07:00
11778.0,11.0,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,5.0,22.248210340256296,95.7,29.0,1002.0,7.0,11.0,19.8,1.0,2021-01-25 18:00:00,+07:00
12958.0,137.0,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5.0,22.248210340256296,77.0,46.0,1015.0,91.0,137.0,21.0,3.0,2021-01-25 19:00:00,+07:00
12957.0,116.0,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.0,22.248210340256296,77.0,17.0,1015.0,66.0,116.0,21.0,3.8,2021-01-25 19:00:00,+07:00
13015.0,150.0,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,51.0,22.248210340256296,77.0,48.0,1015.0,102.0,150.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13018.0,106.0,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.0,22.248210340256296,77.0,11.0,1015.0,66.0,106.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13019.0,132.0,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13.0,22.248210340256296,77.0,26.0,1015.0,77.0,132.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13026.0,145.0,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6.0,22.248210340256296,77.0,15.0,1015.0,84.0,145.0,21.0,3.8,2021-01-25 18:00:00,+07:00
1584.0,58.0,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,Not Specified,9.0,22.248210340256296,78.0,1.0,1014.0,45.40338983050848,63.240613553113555,23.0,1.5,2021-01-25 19:00:00,+07:00
1585.0,58.0,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,Not Specified,2.0,22.248210340256296,73.0,3.0,1013.0,45.40338983050848,63.240613553113555,24.0,5.1,2021-01-25 19:00:00,+07:00
13017.0,146.0,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.0,22.248210340256296,77.0,24.0,1015.0,102.0,146.0,21.0,3.0,2021-01-25 18:00:00,+07:00
13020.0,108.0,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,9.0,22.248210340256296,77.0,10.0,1015.0,61.0,108.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13013.0,151.0,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,17.0,22.248210340256296,77.0,23.0,1015.0,104.0,151.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13014.0,109.0,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,8.0,22.248210340256296,77.0,13.50085341365462,1015.0,61.0,109.0,21.0,3.8,2021-01-25 18:00:00,+07:00
13252.0,185.0,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,9.613503480278423,22.248210340256296,73.4,13.50085341365462,985.6,185.0,174.0,22.6,2.0,2021-01-25 19:00:00,+07:00
